Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,Store.2,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Week of Year,PromotionActive,RandSample
689,2,2013-11-26,6374,639,1,0,0,0,689,d,a,15040,10,2004,0,,,,2013,11,48,"""No""",0.342503587
424,4,2013-07-18,6560,778,1,1,0,0,424,d,c,1250,,,1,40,2011,"Jan,Apr,Jul,Oct",2013,7,29,"""Yes""",0.871131195
861,4,2013-11-07,3189,479,1,1,0,0,861,c,c,740,,,1,14,2013,"Mar,Jun,Sept,Dec",2013,11,45,"""Yes""",0.436379479
792,1,2013-11-25,6001,620,1,0,0,0,792,d,a,17280,10,2009,1,18,2011,"Feb,May,Aug,Nov",2013,11,48,"""Yes""",0.964678376
188,3,2013-04-24,4481,389,1,1,0,0,188,d,a,850,,,1,18,2011,"Feb,May,Aug,Nov",2013,4,17,"""Yes""",0.438474007
58,2,2013-08-13,7286,548,1,1,0,1,58,a,c,7340,5,2008,1,27,2012,"Jan,Apr,Jul,Oct",2013,8,33,"""Yes""",0.941516184
598,2,2013-04-09,6807,846,1,1,0,0,598,c,a,550,12,2013,1,40,2014,"Jan,Apr,Jul,Oct",2013,4,15,"""Yes""",0.547608452
264,2,2013-04-16,5865,877,1,0,0,0,264,a,a,180,3,2014,0,,,,2013,4,16,"""No""",0.888120033
111,2,2013-03-12,2876,296,1,0,0,0,111,d,c,7890,,,1,37,2009,"Jan,Apr,Jul,Oct",2013,3,11,"""Yes""",0.852246762
571,5,2013-06-28,6664,536,1,0,0,0,571,d,a,2110,11,1995,1,40,2014,"Jan,Apr,Jul,Oct",2013,6,26,"""Yes""",0.925556768
326,2,2013-03-26,5020,400,1,1,0,1,326,d,a,10070,5,2015,1,31,2013,"Feb,May,Aug,Nov",2013,3,13,"""Yes""",0.991871195
641,3,2013-11-27,4722,498,1,0,0,0,641,a,c,610,12,2003,1,36,2013,"Mar,Jun,Sept,Dec",2013,11,48,"""Yes""",0.706390232
926,1,2013-07-29,11066,688,1,1,0,1,926,d,c,5150,3,2011,1,13,2010,"Jan,Apr,Jul,Oct",2013,7,31,"""Yes""",0.662749471
436,4,2013-07-18,6182,675,1,1,0,1,436,d,a,2300,,,0,,,,2013,7,29,"""Yes""",0.044675627
360,5,2013-09-06,6006,736,1,0,0,0,360,a,a,2040,6,2007,0,,,,2013,9,36,"""No""",0.619964685
908,2,2013-07-16,6535,467,1,1,0,1,908,a,a,1980,7,2010,1,37,2009,"Jan,Apr,Jul,Oct",2013,7,29,"""Yes""",0.328997606
358,6,2013-12-14,10325,1161,1,0,0,0,358,a,a,2890,10,2003,0,,,,2013,12,50,"""No""",0.989807601
159,6,2013-01-12,7205,678,1,0,0,0,159,d,a,8530,3,2013,0,,,,2013,1,2,"""No""",0.606979683
773,1,2013-05-06,6257,962,1,0,0,0,773,a,a,200,,,0,,,,2013,5,19,"""No""",0.15867659
27,1,2013-03-25,12663,1333,1,1,0,1,27,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",2013,3,13,"""Yes""",0.647018402
613,6,2013-10-26,5903,995,1,0,0,0,613,c,a,250,6,2007,1,14,2011,"Jan,Apr,Jul,Oct",2013,10,43,"""Yes""",0.764985238
1089,6,2013-04-20,9810,1021,1,0,0,0,1089,d,a,5220,5,2009,0,,,,2013,4,16,"""No""",0.407279665
938,2,2013-02-26,6933,802,1,0,0,0,938,a,a,2820,9,2009,0,,,,2013,2,9,"""No""",0.49459808
586,5,2013-11-15,12156,1987,1,0,0,0,586,a,c,250,10,2008,0,,,,2013,11,46,"""No""",0.83705521
39,4,2013-10-24,4527,627,1,1,0,1,39,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",2013,10,43,"""Yes""",0.074080751
336,6,2013-10-12,11188,1716,1,0,0,0,336,a,a,190,7,2014,0,,,,2013,10,41,"""No""",0.251241999
529,1,2013-12-30,10452,1065,1,0,0,1,529,d,c,12920,9,2012,0,,,,2013,12,53,"""No""",0.388033942
772,6,2013-08-10,3023,432,1,0,0,0,772,d,c,1850,,,0,,,,2013,8,32,"""No""",0.927204243
755,4,2013-04-25,9127,856,1,1,0,0,755,d,c,13130,12,2003,0,,,,2013,4,17,"""Yes""",0.244051775
935,1,2013-10-28,4138,470,1,0,0,0,935,a,c,22350,6,2010,0,,,,2013,10,44,"""No""",0.050337517
175,5,2013-02-08,6383,700,1,1,0,0,175,c,a,4130,,,0,,,,2013,2,6,"""Yes""",0.350543399
174,1,2013-11-04,7679,555,1,1,0,0,174,a,a,13090,,,1,22,2012,"Jan,Apr,Jul,Oct",2013,11,45,"""Yes""",0.192467375
1080,1,2013-09-02,8704,818,1,0,0,1,1080,a,a,2410,,,1,40,2014,"Jan,Apr,Jul,Oct",2013,9,36,"""Yes""",0.391016632
750,2,2013-11-05,5790,399,1,1,0,0,750,d,a,8670,2,2002,1,14,2011,"Jan,Apr,Jul,Oct",2013,11,45,"""Yes""",0.361756075
230,3,2013-08-28,7667,930,1,1,0,0,230,d,c,6680,9,2013,0,,,,2013,8,35,"""Yes""",0.263481901
416,6,2013-04-13,8981,1215,1,0,0,0,416,a,c,4650,6,2014,0,,,,2013,4,15,"""No""",0.669484045
270,3,2013-03-06,9743,1196,1,1,0,0,270,a,a,1450,7,2014,0,,,,2013,3,10,"""Yes""",0.427572085
835,4,2013-03-07,4999,688,1,1,0,0,835,a,a,2890,12,2007,1,10,2014,"Mar,Jun,Sept,Dec",2013,3,10,"""Yes""",0.964567343
114,3,2013-12-18,9143,886,1,1,0,0,114,c,a,4510,,,1,48,2011,"Mar,Jun,Sept,Dec",2013,12,51,"""Yes""",0.436693133
700,2,2013-11-26,3969,514,1,0,0,0,700,a,c,830,,,1,27,2013,"Jan,Apr,Jul,Oct",2013,11,48,"""Yes""",0.248669682
489,5,2013-12-27,7845,748,1,0,0,1,489,a,a,14960,11,2013,1,37,2009,"Jan,Apr,Jul,Oct",2013,12,52,"""Yes""",0.763485545
693,1,2013-12-23,10899,902,1,0,0,1,693,d,a,450,,,1,40,2011,"Jan,Apr,Jul,Oct",2013,12,52,"""Yes""",0.451093358
109,2,2013-01-22,7035,780,1,1,0,0,109,a,c,3300,11,2010,0,,,,2013,1,4,"""Yes""",0.074157487
167,5,2013-09-13,10482,1167,1,1,0,0,167,a,a,140,4,2008,0,,,,2013,9,37,"""Yes""",0.949990537
858,3,2013-10-16,4309,378,1,0,0,0,858,a,a,3370,12,2008,1,40,2014,"Jan,Apr,Jul,Oct",2013,10,42,"""Yes""",0.186655422
582,5,2013-12-06,9046,1118,1,1,0,0,582,a,a,120,,,0,,,,2013,12,49,"""Yes""",0.928849954
125,1,2013-03-25,16294,1976,1,1,0,1,125,a,a,760,12,2005,0,,,,2013,3,13,"""Yes""",0.939634779
30,6,2013-09-21,4587,775,1,0,0,0,30,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",2013,9,38,"""Yes""",0.237009418
101,2,2013-05-28,8065,790,1,1,0,0,101,d,c,2440,,,1,22,2012,"Mar,Jun,Sept,Dec",2013,5,22,"""Yes""",0.391156261
319,3,2013-09-11,7678,846,1,1,0,0,319,a,c,570,9,2012,1,27,2012,"Mar,Jun,Sept,Dec",2013,9,37,"""Yes""",0.918256966
583,4,2013-05-16,4199,439,1,1,0,1,583,a,a,2640,11,2002,0,,,,2013,5,20,"""Yes""",0.930895976
460,3,2013-08-21,2564,316,1,0,0,1,460,a,a,34050,4,2008,0,,,,2013,8,34,"""No""",0.730777626
752,3,2013-03-27,5803,517,1,1,0,1,752,a,a,970,3,2013,1,31,2013,"Feb,May,Aug,Nov",2013,3,13,"""Yes""",0.139454935
624,2,2013-07-16,8720,786,1,1,0,0,624,a,c,6920,9,2011,0,,,,2013,7,29,"""Yes""",0.708872421
838,2,2013-10-22,7684,820,1,1,0,1,838,d,c,6890,,,1,48,2011,"Mar,Jun,Sept,Dec",2013,10,43,"""Yes""",0.070518533
907,6,2013-08-31,5244,734,1,0,0,0,907,a,c,250,,,0,,,,2013,8,35,"""No""",0.472444433
164,3,2013-02-20,7149,716,1,1,0,0,164,a,a,1160,9,2005,1,13,2010,"Jan,Apr,Jul,Oct",2013,2,8,"""Yes""",0.725666001
932,3,2013-10-02,6703,727,1,0,0,0,932,a,a,15700,,,1,13,2010,"Jan,Apr,Jul,Oct",2013,10,40,"""Yes""",0.08306675
258,4,2013-07-25,5098,507,1,0,0,0,258,a,a,27190,7,2010,1,37,2009,"Jan,Apr,Jul,Oct",2013,7,30,"""Yes""",0.834245341
343,2,2013-01-29,4155,507,1,0,0,0,343,d,a,18650,4,2004,1,14,2014,"Jan,Apr,Jul,Oct",2013,1,5,"""Yes""",0.16191483
374,3,2013-10-09,7175,846,1,1,0,1,374,a,a,1150,9,2007,0,,,,2013,10,41,"""Yes""",0.207320857
87,1,2013-01-07,10252,1102,1,1,0,0,87,a,a,560,12,2010,0,,,,2013,1,2,"""Yes""",0.14814509
944,5,2013-05-10,11010,1788,1,0,0,1,944,c,a,1670,7,2015,0,,,,2013,5,19,"""No""",0.117663879
21,3,2013-10-02,4085,469,1,0,0,0,21,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",2013,10,40,"""Yes""",0.333415487
165,2,2013-05-21,4204,449,1,0,0,1,165,a,a,3720,4,2005,1,13,2010,"Jan,Apr,Jul,Oct",2013,5,21,"""Yes""",0.162293262
669,6,2013-05-04,4203,408,1,0,0,0,669,d,a,17080,7,2012,1,31,2013,"Jan,Apr,Jul,Oct",2013,5,18,"""Yes""",0.13198548
814,1,2013-01-07,12949,979,1,1,0,0,814,d,c,24530,7,2013,0,,,,2013,1,2,"""Yes""",0.74408439
157,2,2013-05-14,12042,1186,1,1,0,0,157,a,c,2950,10,2004,0,,,,2013,5,20,"""Yes""",0.512463387
844,4,2013-05-23,3002,406,1,0,0,0,844,a,a,2030,9,2012,1,18,2011,"Feb,May,Aug,Nov",2013,5,21,"""Yes""",0.455017957
135,4,2013-02-07,5901,526,1,1,0,0,135,d,a,5190,,,1,1,2013,"Jan,Apr,Jul,Oct",2013,2,6,"""Yes""",0.771055071
363,2,2013-09-17,5755,815,1,0,0,0,363,a,a,250,9,2009,0,,,,2013,9,38,"""No""",0.307486763
220,2,2013-07-23,4411,585,1,0,0,1,220,a,a,1000,9,2008,0,,,,2013,7,30,"""No""",0.222347946
965,5,2013-02-22,7678,817,1,1,0,0,965,a,c,110,,,0,,,,2013,2,8,"""Yes""",0.900586992
15,5,2013-03-01,6059,664,1,0,0,0,15,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",2013,3,9,"""Yes""",0.685799858
253,2,2013-07-30,9123,909,1,1,0,1,253,a,c,250,,,1,5,2013,"Feb,May,Aug,Nov",2013,7,31,"""Yes""",0.739789288
448,1,2013-09-23,10749,917,1,1,0,0,448,a,c,3970,9,2009,0,,,,2013,9,39,"""Yes""",0.604009328
785,5,2013-03-08,5111,482,1,1,0,0,785,d,c,970,7,2005,1,31,2013,"Feb,May,Aug,Nov",2013,3,10,"""Yes""",0.666893474
575,6,2013-11-23,2260,240,1,0,0,0,575,a,a,960,5,2008,1,13,2010,"Jan,Apr,Jul,Oct",2013,11,47,"""Yes""",0.163223988
479,2,2013-05-28,14513,1643,1,1,0,0,479,a,a,320,12,2005,1,9,2011,"Feb,May,Aug,Nov",2013,5,22,"""Yes""",0.252272807
184,3,2013-07-17,7385,651,1,1,0,0,184,d,c,3560,,,0,,,,2013,7,29,"""Yes""",0.492394973
316,3,2013-05-29,12572,1129,1,1,0,0,316,d,a,9000,8,2001,0,,,,2013,5,22,"""Yes""",0.217875556
603,3,2013-02-13,5537,815,1,0,0,0,603,a,a,340,4,2007,1,13,2010,"Jan,Apr,Jul,Oct",2013,2,7,"""Yes""",0.563759069
322,4,2013-08-29,6236,723,1,1,0,0,322,a,a,17500,4,2001,1,37,2009,"Jan,Apr,Jul,Oct",2013,8,35,"""Yes""",0.284856441
769,1,2013-09-23,9361,2822,1,1,0,0,769,b,b,840,,,1,48,2012,"Jan,Apr,Jul,Oct",2013,9,39,"""Yes""",0.107933798
753,6,2013-06-08,6709,647,1,0,0,0,753,d,c,540,11,2012,1,35,2010,"Mar,Jun,Sept,Dec",2013,6,23,"""Yes""",0.589408813
840,4,2013-01-03,6724,1038,1,0,0,1,840,a,a,1070,9,2009,0,,,,2013,1,1,"""No""",0.848562513
861,4,2013-11-21,3208,474,1,1,0,0,861,c,c,740,,,1,14,2013,"Mar,Jun,Sept,Dec",2013,11,47,"""Yes""",0.848964229
525,5,2013-05-10,12899,1058,1,0,0,1,525,d,c,1870,9,2013,0,,,,2013,5,19,"""No""",0.815839676
983,6,2013-07-27,9699,1407,1,0,0,0,983,a,a,40,3,2014,1,1,2014,"Jan,Apr,Jul,Oct",2013,7,30,"""Yes""",0.706350154
957,4,2013-02-14,5857,705,1,0,0,0,957,d,c,1420,11,2012,0,,,,2013,2,7,"""No""",0.391105671
1025,1,2013-04-22,9533,1071,1,1,0,0,1025,a,a,720,11,2009,0,,,,2013,4,17,"""Yes""",0.619563165
585,5,2013-09-20,4954,887,1,0,0,0,585,d,c,440,4,2014,0,,,,2013,9,38,"""No""",0.012317577
239,4,2013-06-06,4676,452,1,1,0,0,239,d,c,610,,,0,,,,2013,6,23,"""Yes""",0.143205901
135,3,2013-01-30,4563,428,1,0,0,0,135,d,a,5190,,,1,1,2013,"Jan,Apr,Jul,Oct",2013,1,5,"""Yes""",0.123240433
925,3,2013-10-09,5765,1032,1,1,0,0,925,c,a,470,3,2007,1,1,2012,"Jan,Apr,Jul,Oct",2013,10,41,"""Yes""",0.353812891
835,3,2013-09-18,3497,558,1,0,0,0,835,a,a,2890,12,2007,1,10,2014,"Mar,Jun,Sept,Dec",2013,9,38,"""Yes""",0.549326471
33,4,2013-10-24,7609,802,1,1,0,1,33,a,c,1320,5,2013,0,,,,2013,10,43,"""Yes""",0.581967577
975,3,2013-08-28,7905,705,1,1,0,1,975,a,c,9630,,,1,14,2011,"Jan,Apr,Jul,Oct",2013,8,35,"""Yes""",0.388449324
806,5,2013-11-15,5748,494,1,0,0,0,806,d,a,260,,,1,44,2010,"Feb,May,Aug,Nov",2013,11,46,"""Yes""",0.764648412
934,1,2013-10-07,10195,877,1,1,0,0,934,a,c,5460,,,1,14,2011,"Jan,Apr,Jul,Oct",2013,10,41,"""Yes""",0.548772717
304,5,2013-06-21,6281,927,1,1,0,0,304,a,a,1950,7,2015,0,,,,2013,6,25,"""Yes""",0.188044385
1030,1,2013-01-21,4882,415,1,1,0,0,1030,a,a,36410,4,2008,0,,,,2013,1,4,"""Yes""",0.946394222
1104,1,2013-09-30,5652,445,1,0,0,0,1104,d,a,260,2,2012,1,14,2011,"Jan,Apr,Jul,Oct",2013,9,40,"""Yes""",0.517086887
443,2,2013-02-26,3856,389,1,0,0,0,443,d,a,11400,12,2005,0,,,,2013,2,9,"""No""",0.449335023
382,3,2013-07-17,8062,628,1,1,0,1,382,c,c,26130,11,2002,0,,,,2013,7,29,"""Yes""",0.089787632
814,3,2013-07-17,8614,668,1,1,0,1,814,d,c,24530,7,2013,0,,,,2013,7,29,"""Yes""",0.578689299
306,5,2013-05-17,5052,541,1,1,0,0,306,a,a,5100,4,2007,1,40,2014,"Jan,Apr,Jul,Oct",2013,5,20,"""Yes""",0.885399237
934,2,2013-07-30,8065,731,1,1,0,1,934,a,c,5460,,,1,14,2011,"Jan,Apr,Jul,Oct",2013,7,31,"""Yes""",0.746746318
53,4,2013-10-31,5272,592,1,0,0,0,53,a,c,30360,9,2013,0,,,,2013,10,44,"""No""",0.647383167
1068,6,2013-10-19,4335,319,1,0,0,0,1068,d,c,5010,,,1,5,2013,"Jan,Apr,Jul,Oct",2013,10,42,"""Yes""",0.387415139
852,5,2013-10-04,5509,721,1,0,0,0,852,c,a,940,4,2004,1,14,2011,"Jan,Apr,Jul,Oct",2013,10,40,"""Yes""",0.907221726
481,1,2013-03-04,5959,496,1,1,0,0,481,c,c,7470,,,1,44,2012,"Feb,May,Aug,Nov",2013,3,10,"""Yes""",0.004662153
887,6,2013-08-03,5702,502,1,0,0,1,887,d,a,19700,,,1,37,2009,"Jan,Apr,Jul,Oct",2013,8,31,"""Yes""",0.10143248
323,4,2013-01-03,5557,495,1,0,0,1,323,d,c,8400,4,2012,1,5,2013,"Feb,May,Aug,Nov",2013,1,1,"""Yes""",0.531793806
538,4,2013-08-01,4159,612,1,1,0,1,538,a,a,990,2,2010,0,,,,2013,8,31,"""Yes""",0.108007069
874,1,2013-02-11,3756,465,1,0,0,0,874,a,a,3210,,,0,,,,2013,2,7,"""No""",0.295750387
286,6,2013-01-12,2168,212,1,0,0,0,286,a,a,1460,4,2015,0,,,,2013,1,2,"""No""",0.08353712
685,4,2013-03-14,6256,641,1,0,0,0,685,a,a,650,11,2013,1,37,2009,"Jan,Apr,Jul,Oct",2013,3,11,"""Yes""",0.656411493
835,5,2013-02-15,3964,590,1,0,0,0,835,a,a,2890,12,2007,1,10,2014,"Mar,Jun,Sept,Dec",2013,2,7,"""Yes""",0.586261068
356,3,2013-10-02,5336,425,1,0,0,0,356,d,c,8970,12,2007,1,22,2012,"Feb,May,Aug,Nov",2013,10,40,"""Yes""",0.276758951
1044,3,2013-05-22,5641,802,1,0,0,1,1044,c,a,240,4,2015,1,13,2010,"Jan,Apr,Jul,Oct",2013,5,21,"""Yes""",0.694490651
961,4,2013-03-21,6229,647,1,1,0,0,961,d,c,9430,,,0,,,,2013,3,12,"""Yes""",0.278057514
452,5,2013-03-08,7164,635,1,1,0,0,452,a,c,1850,8,2013,1,5,2011,"Feb,May,Aug,Nov",2013,3,10,"""Yes""",0.442718625
252,3,2013-08-14,12724,929,1,1,0,1,252,d,c,22330,,,1,5,2010,"Feb,May,Aug,Nov",2013,8,33,"""Yes""",0.320558792
287,6,2013-05-04,8643,929,1,0,0,0,287,c,a,2740,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",2013,5,18,"""Yes""",0.477672568
417,5,2013-03-15,7613,787,1,0,0,0,417,a,c,840,,,1,10,2014,"Jan,Apr,Jul,Oct",2013,3,11,"""Yes""",0.988214777
961,4,2013-10-10,6676,717,1,1,0,0,961,d,c,9430,,,0,,,,2013,10,41,"""Yes""",0.627993947
21,6,2013-03-23,5006,549,1,0,0,0,21,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",2013,3,12,"""Yes""",0.859554273
805,3,2013-10-09,7004,654,1,1,0,0,805,d,a,24770,10,2011,1,10,2014,"Mar,Jun,Sept,Dec",2013,10,41,"""Yes""",0.558244786
43,4,2013-04-11,8671,731,1,1,0,0,43,d,a,4880,,,1,37,2009,"Jan,Apr,Jul,Oct",2013,4,15,"""Yes""",0.355269755
420,1,2013-04-15,2785,304,1,0,0,0,420,d,c,250,,,1,27,2012,"Jan,Apr,Jul,Oct",2013,4,16,"""Yes""",0.580894724
940,2,2013-09-24,7187,727,1,1,0,0,940,d,c,6470,9,2012,0,,,,2013,9,39,"""Yes""",0.155873527
566,2,2013-07-23,2992,420,1,0,0,1,566,a,a,3620,,,1,40,2013,"Jan,Apr,Jul,Oct",2013,7,30,"""Yes""",0.120924552
592,2,2013-02-19,5482,686,1,1,0,0,592,a,a,2540,6,2005,0,,,,2013,2,8,"""Yes""",0.045067203
1029,5,2013-09-27,5273,748,1,1,0,0,1029,a,a,1590,3,2006,0,,,,2013,9,39,"""Yes""",0.956351732
109,1,2013-12-16,12152,1104,1,1,0,0,109,a,c,3300,11,2010,0,,,,2013,12,51,"""Yes""",0.41205616
426,3,2013-10-16,4060,575,1,0,0,0,426,a,a,250,,,0,,,,2013,10,42,"""No""",0.458755704
1015,1,2013-01-07,8049,562,1,1,0,0,1015,d,c,9910,12,2010,1,9,2011,"Mar,Jun,Sept,Dec",2013,1,2,"""Yes""",0.458622525
936,5,2013-04-19,6485,893,1,0,0,0,936,a,a,580,2,2008,0,,,,2013,4,16,"""No""",0.475135105
715,1,2013-08-12,11383,1069,1,1,0,1,715,a,a,14810,6,2014,0,,,,2013,8,33,"""Yes""",0.467357978
37,6,2013-08-10,7015,823,1,0,0,0,37,c,a,4230,12,2014,0,,,,2013,8,32,"""No""",0.239271201
842,2,2013-03-05,16233,1053,1,1,0,0,842,d,c,1200,11,2007,0,,,,2013,3,10,"""Yes""",0.24210788
61,5,2013-11-08,5005,589,1,1,0,0,61,a,c,350,12,2007,1,1,2012,"Jan,Apr,Jul,Oct",2013,11,45,"""Yes""",0.994538342
765,3,2013-08-28,8715,654,1,1,0,1,765,a,c,25430,5,1999,1,37,2009,"Jan,Apr,Jul,Oct",2013,8,35,"""Yes""",0.42351702
538,5,2013-04-26,3964,582,1,1,0,0,538,a,a,990,2,2010,0,,,,2013,4,17,"""Yes""",0.261226484
674,1,2013-12-02,14190,1547,1,1,0,0,674,a,a,2640,12,2005,1,31,2013,"Feb,May,Aug,Nov",2013,12,49,"""Yes""",0.675060306
548,1,2013-12-23,8410,707,1,0,0,1,548,d,c,3760,2,2009,0,,,,2013,12,52,"""No""",0.719966851
1088,3,2013-09-25,5254,513,1,1,0,0,1088,a,a,4300,3,2009,1,27,2013,"Jan,Apr,Jul,Oct",2013,9,39,"""Yes""",0.53878555
309,2,2013-01-15,4202,437,1,0,0,0,309,d,a,8740,,,1,37,2009,"Feb,May,Aug,Nov",2013,1,3,"""Yes""",0.389408408
1032,3,2013-08-28,10176,1030,1,1,0,1,1032,d,c,270,2,2013,1,40,2012,"Jan,Apr,Jul,Oct",2013,8,35,"""Yes""",0.081424615
384,5,2013-06-28,8604,944,1,0,0,0,384,a,c,130,,,1,14,2011,"Jan,Apr,Jul,Oct",2013,6,26,"""Yes""",0.595188102
533,6,2013-01-12,5567,544,1,0,0,0,533,a,c,5950,,,0,,,,2013,1,2,"""No""",0.864801693
161,4,2013-01-17,5218,688,1,0,0,0,161,a,c,2970,3,2005,0,,,,2013,1,3,"""No""",0.668669835
198,1,2013-03-11,1740,248,1,0,0,0,198,a,a,290,9,2002,1,13,2010,"Jan,Apr,Jul,Oct",2013,3,11,"""Yes""",0.369593688
167,4,2013-07-11,7300,981,1,0,0,0,167,a,a,140,4,2008,0,,,,2013,7,28,"""No""",0.758035815
213,4,2013-12-05,9343,682,1,1,0,0,213,d,c,4030,3,2014,1,1,2014,"Jan,Apr,Jul,Oct",2013,12,49,"""Yes""",0.818836973
1077,5,2013-04-19,4063,511,1,0,0,0,1077,a,a,3750,11,2001,1,35,2010,"Mar,Jun,Sept,Dec",2013,4,16,"""Yes""",0.306894148
688,5,2013-07-05,5065,544,1,1,0,0,688,a,a,18760,8,2015,1,14,2011,"Jan,Apr,Jul,Oct",2013,7,27,"""Yes""",0.450219096
882,5,2013-07-19,6755,877,1,1,0,0,882,a,a,30,4,2013,0,,,,2013,7,29,"""Yes""",0.28652796
365,3,2013-03-20,5137,578,1,1,0,0,365,c,a,2410,,,1,45,2009,"Feb,May,Aug,Nov",2013,3,12,"""Yes""",0.325828482
384,4,2013-11-07,9455,1060,1,1,0,0,384,a,c,130,,,1,14,2011,"Jan,Apr,Jul,Oct",2013,11,45,"""Yes""",0.658069827
388,3,2013-01-23,9181,1025,1,1,0,0,388,a,a,2260,,,0,,,,2013,1,4,"""Yes""",0.013230494
556,1,2013-07-01,10078,1043,1,1,0,1,556,d,c,1140,11,2014,0,,,,2013,7,27,"""Yes""",0.251656799
177,6,2013-05-18,1361,174,1,0,0,0,177,a,a,1250,2,2004,1,5,2013,"Feb,May,Aug,Nov",2013,5,20,"""Yes""",0.722838846
253,4,2013-12-05,8645,892,1,1,0,0,253,a,c,250,,,1,5,2013,"Feb,May,Aug,Nov",2013,12,49,"""Yes""",0.006995364
628,3,2013-09-04,5288,722,1,0,0,0,628,a,c,2180,,,0,,,,2013,9,36,"""No""",0.265190391
1114,5,2013-06-07,21899,3537,1,1,0,0,1114,a,c,870,,,0,,,,2013,6,23,"""Yes""",0.412937272
553,4,2013-09-12,6482,607,1,1,0,0,553,c,a,3040,9,2002,1,13,2010,"Jan,Apr,Jul,Oct",2013,9,37,"""Yes""",0.524840106
1081,7,2013-11-03,3062,492,1,0,0,0,1081,b,a,400,3,2006,0,,,,2013,11,45,"""No""",0.794863248
590,1,2013-08-12,6466,456,1,1,0,1,590,d,c,4520,9,2010,1,31,2013,"Jan,Apr,Jul,Oct",2013,8,33,"""Yes""",0.971086494
211,6,2013-01-05,11563,1234,1,0,0,0,211,a,c,350,11,2006,0,,,,2013,1,1,"""No""",0.963871025
772,4,2013-10-17,2082,369,1,0,0,0,772,d,c,1850,,,0,,,,2013,10,42,"""No""",0.024020892
365,4,2013-08-22,3664,440,1,0,0,1,365,c,a,2410,,,1,45,2009,"Feb,May,Aug,Nov",2013,8,34,"""Yes""",0.152480057
547,3,2013-01-02,6083,436,1,0,0,1,547,d,c,8990,11,2009,1,35,2010,"Mar,Jun,Sept,Dec",2013,1,1,"""Yes""",0.546076012
267,2,2013-09-17,6124,841,1,0,0,0,267,c,a,2460,1,2012,0,,,,2013,9,38,"""No""",0.392004913
1108,1,2013-06-24,4358,544,1,0,0,0,1108,a,a,540,4,2004,0,,,,2013,6,26,"""No""",0.311684497
524,6,2013-09-07,5768,683,1,0,0,0,524,a,c,40860,9,2013,0,,,,2013,9,36,"""No""",0.91249672
450,1,2013-02-04,10444,1110,1,1,0,0,450,c,a,5780,11,1994,1,10,2014,"Mar,Jun,Sept,Dec",2013,2,6,"""Yes""",0.110090481
971,5,2013-04-12,8006,1016,1,1,0,0,971,c,a,1140,5,2011,1,14,2012,"Mar,Jun,Sept,Dec",2013,4,15,"""Yes""",0.591367151
361,2,2013-04-02,4536,533,1,0,0,0,361,c,c,4490,5,2014,1,5,2013,"Feb,May,Aug,Nov",2013,4,14,"""Yes""",0.121369256
168,6,2013-12-21,8810,806,1,0,0,0,168,a,a,12540,,,0,,,,2013,12,51,"""No""",0.789083842
700,1,2013-09-23,6841,689,1,1,0,0,700,a,c,830,,,1,27,2013,"Jan,Apr,Jul,Oct",2013,9,39,"""Yes""",0.716349478
209,1,2013-08-26,8763,922,1,1,0,0,209,a,c,11680,9,2011,1,31,2013,"Jan,Apr,Jul,Oct",2013,8,35,"""Yes""",0.275612322
1062,6,2013-04-20,4475,509,1,0,0,0,1062,d,a,190,9,2012,1,40,2012,"Feb,May,Aug,Nov",2013,4,16,"""Yes""",0.312538737
256,6,2013-07-06,8742,1241,1,0,0,0,256,a,c,80,9,2005,1,10,2014,"Mar,Jun,Sept,Dec",2013,7,27,"""Yes""",0.502580557
337,5,2013-04-12,5014,368,1,1,0,0,337,d,c,10600,7,2005,1,45,2014,"Feb,May,Aug,Nov",2013,4,15,"""Yes""",0.849131225
237,4,2013-02-07,4123,546,1,1,0,1,237,a,a,1420,11,2007,0,,,,2013,2,6,"""Yes""",0.20013483
1063,6,2013-09-21,3463,442,1,0,0,0,1063,a,c,6250,,,0,,,,2013,9,38,"""No""",0.654871617
14,1,2013-10-28,4474,550,1,0,0,1,14,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",2013,10,44,"""Yes""",0.146005296
619,6,2013-06-22,2060,217,1,0,0,0,619,a,a,1600,6,2006,1,45,2009,"Feb,May,Aug,Nov",2013,6,25,"""Yes""",0.547377978
455,1,2013-07-15,7820,495,1,1,0,0,455,d,c,7660,9,2010,0,,,,2013,7,29,"""Yes""",0.909794152
389,5,2013-09-06,8513,1154,1,0,0,0,389,a,c,6690,8,2011,0,,,,2013,9,36,"""No""",0.251835962
